mdb_source_id,data_type,entity_type,location.country_code,location.country_name,location.subdivision_name,location.municipality,provider,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment,region_and_agency,location_and_agency,location&agency_tally
766,gtfs,NA,CM,Cameroon,Littoral,Communauté urbaine de Douala,Socatur,NA,NA,NA,NA,https://git.digitaltransport4africa.org/places/douala/raw/master/GTFS-SYSTRA/GTFS-SYSTRA.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cm-littoral-socatur-gtfs-766.zip?alt=media,NA,3.9931,4.1016334,9.6304111,9.80538,2022-03-17T13:16:46Z,inactive,NA,NA,NA,Littoral>Socatur,Cameroon>Littoral>Socatur,2
1810,gtfs,NA,CM,Cameroon,Littoral,Douala,Socatur,NA,NA,NA,NA,https://gitlab.com/digitaltransport/data/africa/douala/-/raw/master/GTFS-WIMT/GTFS-WIMT-Socatur_Bus.zip?inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cm-littoral-socatur-gtfs-1810.zip?alt=media,NA,3.999057743,4.09603199,9.648757648,9.793794,2022-08-08T19:34:32Z,inactive,fares-v1,NA,NA,Littoral>Socatur,Cameroon>Littoral>Socatur,2
561,gtfs,NA,CL,Chile,Coquimbo,NA,"LISERCO, LINCOSUR, LISANCO",NA,NA,NA,NA,http://datos.gob.cl/dataset/c77c9a50-6dd1-449d-b5ab-947ec0139b31/resource/a4edcf07-0657-456d-bbbc-54b2aec1de8d/download/coquimbo10feb16.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cl-coquimbo-liserco-gtfs-561.zip?alt=media,NA,-30.07032886,-29.86431639,-71.35124445,-71.18808031,2022-09-22T21:42:51Z,inactive,NA,NA,NA,"Coquimbo>LISERCO, LINCOSUR, LISANCO","Chile>Coquimbo>LISERCO, LINCOSUR, LISANCO",1
1864,gtfs,NA,CL,Chile,La Araucanía,Temuco,"Sociedad de Transportes Linea N°5 S.A., Sociedad de Transporte A. Alemania - P. Nuevo S.A - Línea Nº1, Transportes Línea Número Dos Limitada, Transp. P.De Valdivia-P.Las Casas Ltda. Nº3, Transportes Sta. Rosa Limitada., Taxibuses Numero Seis S.A., Empresa Tobalaba, Mall, Cajón S. A. Línea Nº7, Empresa de Transportes Línea Nº 8 P.L. Casas S.A., E. de Transportes de Pasajeros Línea Nueve S.A, Empresa de Transportes Altamira S.A, Fesub",NA,NA,NA,NA,http://datos.gob.cl/dataset/cef4c471-2837-412b-a78e-1d4c6a261bf9/resource/7887a7e7-9af6-4fc8-b19f-8ff4ea474d1c/download/temuco24nov16.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cl-la-araucania-temuco-gtfs-1864.zip?alt=media,NA,NA,NA,NA,NA,2023-01-17T20:52:29Z,NA,NA,NA,NA,"La Araucanía>Sociedad de Transportes Linea N°5 S.A., Sociedad de Transporte A. Alemania - P. Nuevo S.A - Línea Nº1, Transportes Línea Número Dos Limitada, Transp. P.De Valdivia-P.Las Casas Ltda. Nº3, Transportes Sta. Rosa Limitada., Taxibuses Numero Seis S.A., Empresa Tobalaba, Mall, Cajón S. A. Línea Nº7, Empresa de Transportes Línea Nº 8 P.L. Casas S.A., E. de Transportes de Pasajeros Línea Nueve S.A, Empresa de Transportes Altamira S.A, Fesub","Chile>La Araucanía>Sociedad de Transportes Linea N°5 S.A., Sociedad de Transporte A. Alemania - P. Nuevo S.A - Línea Nº1, Transportes Línea Número Dos Limitada, Transp. P.De Valdivia-P.Las Casas Ltda. Nº3, Transportes Sta. Rosa Limitada., Taxibuses Numero Seis S.A., Empresa Tobalaba, Mall, Cajón S. A. Línea Nº7, Empresa de Transportes Línea Nº 8 P.L. Casas S.A., E. de Transportes de Pasajeros Línea Nueve S.A, Empresa de Transportes Altamira S.A, Fesub",1
1865,gtfs,NA,CL,Chile,Libertador General Bernardo O'higgins,Rancagua,"Asociación Gremial Buses Manzanal, Trans-O'higgins, Expreso Rancagua, Asociación de taxibuses Isabel Riquelme, Empresa de Transportes Cordillera Limitada., Asociacion Gremial de Taxibuses Cachapoal de Rancagua",NA,NA,NA,NA,http://datos.gob.cl/dataset/22cb7071-34f2-46dc-8c2d-dd9b86e9c32f/resource/65b65c20-a4ab-4cca-ba55-d2ef5bbb9605/download/rancagua1feb16.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cl-o'higgins-rancagua-gtfs-1865.zip?alt=media,NA,NA,NA,NA,NA,2023-01-17T20:52:29Z,inactive,NA,NA,NA,"Libertador General Bernardo O'higgins>Asociación Gremial Buses Manzanal, Trans-O'higgins, Expreso Rancagua, Asociación de taxibuses Isabel Riquelme, Empresa de Transportes Cordillera Limitada., Asociacion Gremial de Taxibuses Cachapoal de Rancagua","Chile>Libertador General Bernardo O'higgins>Asociación Gremial Buses Manzanal, Trans-O'higgins, Expreso Rancagua, Asociación de taxibuses Isabel Riquelme, Empresa de Transportes Cordillera Limitada., Asociacion Gremial de Taxibuses Cachapoal de Rancagua",1
1866,gtfs,NA,CL,Chile,Maule,Talca,"Abate Molina Ltda, Sotratal s.a, Taxutal s.a, Interbus, Talmocur, Buscarril",NA,NA,NA,NA,https://datos.gob.cl/dataset/22fa7b82-50ec-4c85-aa89-709a8e0dd268/resource/f4526a2f-dd8e-4943-ab12-be997ce04fbb/download/talca1sep16.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cl-maule-talca-gtfs-1866.zip?alt=media,NA,NA,NA,NA,NA,2023-01-17T20:52:29Z,inactive,NA,NA,NA,"Maule>Abate Molina Ltda, Sotratal s.a, Taxutal s.a, Interbus, Talmocur, Buscarril","Chile>Maule>Abate Molina Ltda, Sotratal s.a, Taxutal s.a, Interbus, Talmocur, Buscarril",1
987,gtfs,NA,CL,Chile,Región Metropolitana De Santiago,Santiago,Santiago DTPM,Aggregation of networks from 'Red Metropolitana de Movilidad',NA,NA,NA,https://www.dtpm.cl/descargas/gtfs/GTFS-V70-PO20220228.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cl-region-metropolitana-de-santiago-santiago-dptm-gtfs-987.zip?alt=media,https://www.dtpm.cl/index.php/gtfs-vigente,-34.170505,-33.3193343927293,-70.8739928645606,-70.4936483461678,2022-05-03T19:37:29Z,NA,NA,NA,NA,Región Metropolitana De Santiago>Santiago DTPM,Chile>Región Metropolitana De Santiago>Santiago DTPM,1
1204,gtfs,NA,CO,Colombia,Distrito Capital De Bogotá,NA,SIMUR Bogota,NA,NA,NA,NA,https://transitfeeds.com/p/simur-bogota/973/latest/download,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/co-distrito-capital-de-bogota-simur-bogota-gtfs-1204.zip?alt=media,http://www.simur.gov.co/gtfs,4.4683111547019,4.8168176729958,-74.2149329,-74.00431399641,2022-03-23T18:56:00Z,deprecated,NA,2012,NA,Distrito Capital De Bogotá>SIMUR Bogota,Colombia>Distrito Capital De Bogotá>SIMUR Bogota,2
2012,gtfs,NA,CO,Colombia,Distrito Capital De Bogotá,NA,SIMUR Bogota,NA,NA,NA,NA,https://storage.googleapis.com/gtfs-estaticos/GTFS-2024-02-21.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/co-distrito-capital-de-bogota-simur-bogota-gtfs-2012.zip?alt=media,http://www.simur.gov.co/gtfs,4.398140426179031,4.818429737670479,-74.21512003523206,-74.0058612942782,2024-02-27T16:14:04Z,NA,NA,NA,NA,Distrito Capital De Bogotá>SIMUR Bogota,Colombia>Distrito Capital De Bogotá>SIMUR Bogota,2
1964,gtfs,NA,CD,Congo - Kinshasa,Kinshasa,NA,"Esprit de Mort, Esprit de Vie, Transco, Taxi Jaune",wet conditions data collection,NA,NA,NA,https://gitlab.com/digitaltransport/data/africa/kinshasa/-/raw/main/GTFS%20Datasets/Kinshasa_WetGTFS.zip?ref_type=heads&inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cd-kinshasa-esprit-de-mort-gtfs-1964.zip?alt=media,NA,-4.448068,-4.051439,15.213459,15.577558,2023-09-15T15:58:47Z,inactive,fares-v1,NA,NA,"Kinshasa>Esprit de Mort, Esprit de Vie, Transco, Taxi Jaune","Congo - Kinshasa>Kinshasa>Esprit de Mort, Esprit de Vie, Transco, Taxi Jaune",1
1963,gtfs,NA,CD,Congo - Kinshasa,Kinshasa,NA,"Esprit de Mort, Esprit de Vie, Transco, Taxi Jaune, Moto",dry conditions data collection,NA,NA,NA,https://gitlab.com/digitaltransport/data/africa/kinshasa/-/raw/main/GTFS%20Datasets/Kinshasa_GTFS.zip?ref_type=heads&inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cd-kinshasa-esprit-de-mort-gtfs-1963.zip?alt=media,NA,-4.503451,-4.051208,15.193136,15.577229,2023-09-15T15:58:06Z,inactive,fares-v1,NA,NA,"Kinshasa>Esprit de Mort, Esprit de Vie, Transco, Taxi Jaune, Moto","Congo - Kinshasa>Kinshasa>Esprit de Mort, Esprit de Vie, Transco, Taxi Jaune, Moto",1
1184,gtfs,NA,HR,Croatia,Grad Zagreb,NA,Zagrebački Električni Tramvaj (ZET),NA,NA,NA,NA,https://transitfeeds.com/p/zet-zagreba-ki-elektri-ni-tramvaj/1007/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/hr-grad-zagreb-zagrebacki-elektricni-tramvaj-zet-gtfs-1184.zip?alt=media,https://www.zet.hr/odredbe/datoteke-u-gtfs-formatu/669,45.567096,45.96829,15.733412,16.229453,2022-03-23T18:46:47Z,inactive,NA,NA,NA,Grad Zagreb>Zagrebački Električni Tramvaj (ZET),Croatia>Grad Zagreb>Zagrebački Električni Tramvaj (ZET),1
1917,gtfs,NA,CY,Cyprus,NA,NA,Intercity buses,NA,NA,NA,NA,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C5_google_transit.zip&rel=True,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cy-unknown-intercity-buses-gtfs-1917.zip?alt=media,NA,34.6556927006373,35.1726530766298,32.4119792043889,34.0476595600232,2023-06-21T21:52:45Z,NA,NA,NA,NA,NA>Intercity buses,Cyprus>NA>Intercity buses,1
1919,gtfs,NA,CY,Cyprus,NA,NA,LPT,NA,NA,NA,NA,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C10_google_transit.zip&rel=True,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cy-unknown-lpt-gtfs-1919.zip?alt=media,NA,34.720365932127,35.064499919423,33.1507794480956,33.7438921819222,2023-06-21T21:52:47Z,NA,NA,NA,NA,NA>LPT,Cyprus>NA>LPT,1
1918,gtfs,NA,CY,Cyprus,NA,NA,NPT,NA,NA,NA,NA,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C9_google_transit.zip&rel=True,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cy-unknown-npt-gtfs-1918.zip?alt=media,NA,34.905853904049,35.191483466977,32.7236612126193,33.5456908514403,2023-06-21T21:52:46Z,NA,NA,NA,NA,NA>NPT,Cyprus>NA>NPT,1
1916,gtfs,NA,CY,Cyprus,NA,NA,OSEA,NA,NA,NA,NA,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C4_google_transit.zip&rel=True,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cy-unknown-osea-gtfs-1916.zip?alt=media,NA,34.9163428757828,35.0954765908797,33.6002917535577,34.070097962071,2023-06-21T21:52:44Z,NA,NA,NA,NA,NA>OSEA,Cyprus>NA>OSEA,1
1915,gtfs,NA,CY,Cyprus,NA,NA,OSYPA,NA,NA,NA,NA,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C2_google_transit.zip&rel=True,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cy-unknown-osypa-gtfs-1915.zip?alt=media,NA,34.6512318217818,35.1711671751453,32.319761758522,32.7562720258354,2023-06-21T21:52:43Z,NA,NA,NA,NA,NA>OSYPA,Cyprus>NA>OSYPA,1
1902,gtfs,NA,CZ,Czechia,Liberecký Kraj,Liberec,"Dopravní podnik měst Liberce a Jablonce nad Nisou, a. s.",NA,NA,NA,NA,http://www.dpmlj.cz/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cz-liberecky-kraj-dopravni-podnik-mest-liberce-a-jablonce-nad-nisou-gtfs-1902.zip?alt=media,NA,50.7078437805176,50.8099670410156,14.9273290634155,15.1644458770752,2023-03-17T16:52:40Z,NA,NA,NA,NA,"Liberecký Kraj>Dopravní podnik měst Liberce a Jablonce nad Nisou, a. s.","Czechia>Liberecký Kraj>Dopravní podnik měst Liberce a Jablonce nad Nisou, a. s.",1
1901,gtfs,NA,CZ,Czechia,Olomoucký Kraj,Olomouc,"Dopravní podnik města Olomouce, a. s.",NA,NA,NA,NA,https://www.dpmo.cz/doc/dpmo-olomouc-cz.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cz-olomoucky-kraj-dopravni-podnik-mesta-olomouce-gtfs-1901.zip?alt=media,NA,49.547908782959,49.6431884765625,17.1783504486084,17.3640804290771,2023-03-17T16:51:40Z,NA,fares-v1,NA,NA,"Olomoucký Kraj>Dopravní podnik města Olomouce, a. s.","Czechia>Olomoucký Kraj>Dopravní podnik města Olomouce, a. s.",1
767,gtfs,NA,CZ,Czechia,"Praha, Hlavní Mešto",NA,Prazska integrovana doprava (PID),NA,NA,opendata@pid.cz,NA,http://data.pid.cz/PID_GTFS.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cz-praha-prazska-integrovana-doprava-pid-gtfs-767.zip?alt=media,https://pid.cz/o-systemu/opendata/,49.007847,50.951221,13.312689,15.576265,2022-03-17T13:17:02Z,NA,fares-v1|pathways,NA,NA,"Praha, Hlavní Mešto>Prazska integrovana doprava (PID)","Czechia>Praha, Hlavní Mešto>Prazska integrovana doprava (PID)",1
860,gtfs,NA,CZ,Czechia,"Praha, Hlavní Město",NA,Praha,NA,NA,NA,NA,http://opendata.iprpraha.cz/DPP/JR/jrdata.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/cz-praha-praha-gtfs-860.zip?alt=media,NA,49.007848,50.951224,13.312689,15.569623,2022-03-17T15:27:03Z,NA,NA,NA,NA,"Praha, Hlavní Město>Praha","Czechia>Praha, Hlavní Město>Praha",1
913,gtfs,NA,CI,Côte d’Ivoire,Abidjan,NA,Divers opérateurs,NA,NA,NA,NA,https://git.digitaltransport4africa.org/data/africa/abidjan/raw/master/Donn%C3%A9es/abidjan.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ci-abidjan-divers-operateurs-gtfs-913.zip?alt=media,NA,5.2368916,5.5133877,-4.2517667,-3.8355428,2022-03-17T18:15:25Z,NA,NA,NA,NA,Abidjan>Divers opérateurs,Côte d’Ivoire>Abidjan>Divers opérateurs,1
1292,gtfs,NA,DK,Denmark,NA,NA,Rejseplanen,NA,NA,NA,NA,http://www.rejseplanen.info/labs/GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/dk-unknown-rejseplanen-gtfs-1292.zip?alt=media,NA,53.552502176324,57.739058058049,8.116742858755,16.359651748769,2022-03-24T00:25:18Z,NA,NA,NA,NA,NA>Rejseplanen,Denmark>NA>Rejseplanen,1
1914,gtfs,NA,DO,Dominican Republic,Santiago,Santiago de los Caballeros,"Ayuntamiento del Municipio de Santiago, Oficina Metropolitana de Servicios de Autobuses, Instituto Nacional de Tránsito y Transporte Terrestre",NA,NA,NA,NA,https://gitlab.com/digitaltransport/data/latin-america/santiago-de-los-caballeros/-/raw/master/RD_Santiago_GTFS.zip?inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/es-santiago-gtfs-1914.zip?alt=media,NA,18.4789985,19.8194701,-71.7069054,-69.967804,2023-06-02T17:07:38Z,NA,NA,NA,NA,"Santiago>Ayuntamiento del Municipio de Santiago, Oficina Metropolitana de Servicios de Autobuses, Instituto Nacional de Tránsito y Transporte Terrestre","Dominican Republic>Santiago>Ayuntamiento del Municipio de Santiago, Oficina Metropolitana de Servicios de Autobuses, Instituto Nacional de Tránsito y Transporte Terrestre",1
1825,gtfs,NA,EG,Egypt,Al Qahirah,Cairo,"Agyad, Box Paratransit, Cooperative paratransit 29 Seater (Grey Licenseplates), Cairo Transport Authority, Minibus licensed by CTA, Green Bus, El Masreya, Paratransit 8 Seater Suzuki Chevrolet or DMF (Blue Licenseplates), Paratransit 14 Seater Microbus (Orange Licenseplates)",NA,NA,NA,NA,https://data.transportforcairo.com/documents/41/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/eg-al-qahirah-agyad-gtfs-1825.zip?alt=media,https://data.transportforcairo.com/documents/41,29.744741,30.295128,30.877106,31.755386,2022-09-01T21:04:44Z,NA,NA,NA,NA,"Al Qahirah>Agyad, Box Paratransit, Cooperative paratransit 29 Seater (Grey Licenseplates), Cairo Transport Authority, Minibus licensed by CTA, Green Bus, El Masreya, Paratransit 8 Seater Suzuki Chevrolet or DMF (Blue Licenseplates), Paratransit 14 Seater Microbus (Orange Licenseplates)","Egypt>Al Qahirah>Agyad, Box Paratransit, Cooperative paratransit 29 Seater (Grey Licenseplates), Cairo Transport Authority, Minibus licensed by CTA, Green Bus, El Masreya, Paratransit 8 Seater Suzuki Chevrolet or DMF (Blue Licenseplates), Paratransit 14 Seater Microbus (Orange Licenseplates)",1
786,gtfs,NA,EG,Egypt,Al Qahirah,NA,Cairo Metro,NA,NA,NA,NA,https://data.transportforcairo.com/documents/42/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/eg-al-qahirah-cairo-metro-gtfs-786.zip?alt=media,https://github.com/transportforcairo/Metro-GTFS/blob/master/LICENSE.md,29.84914634714805,30.1635690948086,31.200268062398266,31.42137453928836,2022-09-01T21:01:24Z,inactive,NA,NA,NA,Al Qahirah>Cairo Metro,Egypt>Al Qahirah>Cairo Metro,1
1095,gtfs,NA,EE,Estonia,NA,NA,"ABuss OÜ, Aktsiaselts Hansa Bussiliinid, Aktsiaselts MK Autobuss, Alukvik OÜ, Arilix OÜ, AS Lux Express Estonia, Asunduse osaühing, ATG Bussiliinid OÜ, Atko Bussiliinid AS, ATKO Liinid OÜ, ATKO Transport OÜ, Ekspress-Auto L Osaühing, Ekspressbussiliinid osaühing, Elmar Purga FIE, ELRON, Estonian Lines OÜ, GoBus AS, HANSABUSS AS, Kalle Bussid OÜ, MEELIS HEEK, MK Reis-X OÜ, NAJA OÜ, Osaühing Bristol Takso, OSAÜHING FREMANTI, osaühing Tulisilm, OV Ida-Bus OÜ, OÜ Baltic Shuttle, PRESTO osaühing, Radix Transport OÜ, Rannu Rukkilill E.S.T. OÜ, Saaremaa vald, SEBE Aktsiaselts, Sirel Reisid OÜ, Taisto Express OÜ, Tallinna Linnatranspordi AS, TS Laevad OÜ, Tõnu Tours OÜ, Valgis osaühing",Ühistranspordiregistri avaandmed,NA,NA,NA,http://www.peatus.ee/gtfs/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ee-unknown-abuss-ou-gtfs-1095.zip?alt=media,https://www.mnt.ee/eng/public-transportation/public-transport-information-system,0.22061077,69.89999971,0.14836759,60.553785070000004,2022-03-17T23:54:38Z,NA,fares-v1,NA,NA,"NA>ABuss OÜ, Aktsiaselts Hansa Bussiliinid, Aktsiaselts MK Autobuss, Alukvik OÜ, Arilix OÜ, AS Lux Express Estonia, Asunduse osaühing, ATG Bussiliinid OÜ, Atko Bussiliinid AS, ATKO Liinid OÜ, ATKO Transport OÜ, Ekspress-Auto L Osaühing, Ekspressbussiliinid osaühing, Elmar Purga FIE, ELRON, Estonian Lines OÜ, GoBus AS, HANSABUSS AS, Kalle Bussid OÜ, MEELIS HEEK, MK Reis-X OÜ, NAJA OÜ, Osaühing Bristol Takso, OSAÜHING FREMANTI, osaühing Tulisilm, OV Ida-Bus OÜ, OÜ Baltic Shuttle, PRESTO osaühing, Radix Transport OÜ, Rannu Rukkilill E.S.T. OÜ, Saaremaa vald, SEBE Aktsiaselts, Sirel Reisid OÜ, Taisto Express OÜ, Tallinna Linnatranspordi AS, TS Laevad OÜ, Tõnu Tours OÜ, Valgis osaühing","Estonia>NA>ABuss OÜ, Aktsiaselts Hansa Bussiliinid, Aktsiaselts MK Autobuss, Alukvik OÜ, Arilix OÜ, AS Lux Express Estonia, Asunduse osaühing, ATG Bussiliinid OÜ, Atko Bussiliinid AS, ATKO Liinid OÜ, ATKO Transport OÜ, Ekspress-Auto L Osaühing, Ekspressbussiliinid osaühing, Elmar Purga FIE, ELRON, Estonian Lines OÜ, GoBus AS, HANSABUSS AS, Kalle Bussid OÜ, MEELIS HEEK, MK Reis-X OÜ, NAJA OÜ, Osaühing Bristol Takso, OSAÜHING FREMANTI, osaühing Tulisilm, OV Ida-Bus OÜ, OÜ Baltic Shuttle, PRESTO osaühing, Radix Transport OÜ, Rannu Rukkilill E.S.T. OÜ, Saaremaa vald, SEBE Aktsiaselts, Sirel Reisid OÜ, Taisto Express OÜ, Tallinna Linnatranspordi AS, TS Laevad OÜ, Tõnu Tours OÜ, Valgis osaühing",1
1809,gtfs,NA,ET,Ethiopia,Addis Ababa,NA,Addis Ababa Transport Authority,Minibus Paratransit,NA,NA,NA,https://gitlab.com/digitaltransport/data/africa/addis-ababa/-/raw/master/MinibusTaxi_GTFS.zip?inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-addis-ababa-transport-authority-gtfs-1809.zip?alt=media,NA,8.83794498431708,9.17845269313336,38.4934532757352,38.8881732344726,2022-08-05T18:03:44Z,inactive,NA,NA,NA,Addis Ababa>Addis Ababa Transport Authority,Ethiopia>Addis Ababa>Addis Ababa Transport Authority,1
1808,gtfs,NA,ET,Ethiopia,Addis Ababa,NA,Anbessa City Bus Service Enterprise,NA,NA,NA,NA,https://gitlab.com/digitaltransport/data/africa/addis-ababa/-/raw/master/AnbessaCityBusServiceEnterprise_GTFS.zip?inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-addis-ababa-transport-authority-gtfs-1808.zip?alt=media,NA,8.8534357541445,9.17919256989845,38.61612,38.9861821307198,2022-08-05T17:37:36Z,NA,NA,NA,NA,Addis Ababa>Anbessa City Bus Service Enterprise,Ethiopia>Addis Ababa>Anbessa City Bus Service Enterprise,1
1959,gtfs,NA,ET,Ethiopia,Addis Ababa,NA,Sheger City Bus,NA,NA,NA,NA,https://gitlab.com/digitaltransport/data/africa/addis-ababa/-/raw/master/ShegerCityBus_GTFS.zip?inline=false,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/et-addis-ababa-sheger-city-bus-gtfs-1959.zip?alt=media,NA,8.92101175224791,9.0716605208435,38.6101618911401,38.8910639968012,2023-09-15T15:36:12Z,inactive,NA,NA,NA,Addis Ababa>Sheger City Bus,Ethiopia>Addis Ababa>Sheger City Bus,1
929,gtfs,NA,FI,Finland,Etelä-Karjala,Lappeenranta,Lappeenranta,NA,NA,NA,NA,https://tvv.fra1.digitaloceanspaces.com/225.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-karjala-lappeenranta-gtfs-929.zip?alt=media,https://opendata.waltti.fi/docs,60.7131718841537,61.22411680072943,27.9367494670498,28.833944718539392,2022-03-17T18:20:33Z,NA,NA,NA,NA,Etelä-Karjala>Lappeenranta,Finland>Etelä-Karjala>Lappeenranta,1
1255,gtfs,NA,FI,Finland,Etelä-Pohjanmaa,Seinäjoki,Komia Liikenne,Regular scheduled traffic,NA,NA,NA,https://transitfeeds.com/p/komia-liikenne/1225/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-pohjanmaa-komia-liikenne-gtfs-1255.zip?alt=media,https://www.komialiikenne.fi,62.731469,62.838396,22.766964,22.929869,2022-03-24T00:16:02Z,NA,NA,NA,NA,Etelä-Pohjanmaa>Komia Liikenne,Finland>Etelä-Pohjanmaa>Komia Liikenne,1
1130,gtfs,NA,FI,Finland,Etelä-Savo,Mikkeli,Mikkeli,NA,NA,NA,NA,https://tvv.fra1.digitaloceanspaces.com/227.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-etela-savo-mikkeli-gtfs-1130.zip?alt=media,NA,61.3048549967638,62.1599661034743,26.461659,28.184238,2022-03-22T15:00:46Z,NA,NA,NA,NA,Etelä-Savo>Mikkeli,Finland>Etelä-Savo>Mikkeli,1
1136,gtfs,NA,FI,Finland,Kainuu,Kajaani,Kajaani,NA,NA,NA,NA,https://transitfeeds.com/p/city-of-kajaani/1103/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kainuu-kajaani-gtfs-1136.zip?alt=media,NA,63.9509976744237,64.3282317234578,26.857811209272167,28.0382467006859,2022-03-23T18:30:59Z,inactive,NA,NA,NA,Kainuu>Kajaani,Finland>Kainuu>Kajaani,1
1098,gtfs,NA,FI,Finland,Kanta-Häme,Hämeenlinna,"Tilausliikenne Ali-Vehmas Ay, Miodex Oy, Lehdon Liikenne Oy, Pekolan Liikenne Oy, Vekka Group Oy, Länsilinjat Oy, Valkeakosken Liikenne Oy, Bus Travel Oy Reissu Ruoti, Mikkolan Liikenne Oy, Taksipalvelu Mutta Oy",NA,NA,NA,NA,https://tvv.fra1.digitaloceanspaces.com/203.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fi-kanta-hame-tilausliikenne-ali-vehmas-ay-gtfs-1098.zip?alt=media,NA,60.734154,61.2575124059638,23.80891,25.6605915079053,2022-03-17T23:55:04Z,NA,NA,NA,NA,"Kanta-Häme>Tilausliikenne Ali-Vehmas Ay, Miodex Oy, Lehdon Liikenne Oy, Pekolan Liikenne Oy, Vekka Group Oy, Länsilinjat Oy, Valkeakosken Liikenne Oy, Bus Travel Oy Reissu Ruoti, Mikkolan Liikenne Oy, Taksipalvelu Mutta Oy","Finland>Kanta-Häme>Tilausliikenne Ali-Vehmas Ay, Miodex Oy, Lehdon Liikenne Oy, Pekolan Liikenne Oy, Vekka Group Oy, Länsilinjat Oy, Valkeakosken Liikenne Oy, Bus Travel Oy Reissu Ruoti, Mikkolan Liikenne Oy, Taksipalvelu Mutta Oy",1
